Date,Bitcoin-USD,Bitcoin-CNY,Gold,Composite Stock Index,Energy,Material,Industrial,Consumer discretionary,Consumer Staple,Health Care,Financials,Information Technology,Telecommunication,Utilities,Commodity,A-Shares,B-Shares,C-Bonds,T-Bonds
4/18/2016,428.56,2775.011712,257.61,3033.66,1536.98,1742.49,2169.02,2707.91,5558.09,5605.59,4178.48,4172.91,2651.93,2221.31,1652.061,3174.759,2441.262,201.82,156.8
4/15/2016,429.79,2783.105145,256.81,3078.116,1554.55,1766.29,2209.07,2750.03,5612.89,5693.64,4218.29,4284.24,2696.5,2246.35,1673.001,3221.338,2468.936,201.73,156.76
4/14/2016,424.94,2754.716044,257.48,3082.362,1557.65,1777.79,2214.82,2764.61,5623.15,5687.39,4204.47,4251.32,2689.02,2257.2,1677.376,3225.793,2471.376,201.7,156.75
4/13/2016,424.6,2750.72864,259.98,3066.638,1557.31,1779.59,2203.66,2747.85,5583.78,5657.16,4190.01,4199.77,2663.82,2249.54,1677.83,3209.318,2461.007,201.71,156.74
4/12/2016,425.37,2749.804365,261.49,3023.647,1520.04,1731.44,2169.88,2719.09,5558.94,5619.93,4135.5,4155.37,2651.67,2219.42,1634.915,3164.253,2433.646,201.69,156.79
4/11/2016,422.98,2732.112416,260.66,3033.957,1505.64,1734.71,2184.16,2738.94,5590.54,5686.79,4141.64,4191.44,2668.02,2230.92,1633.364,3175.087,2432.541,201.73,156.75
4/8/2016,419.34,2710.446024,257.1,2984.958,1477.98,1689.57,2153.43,2685.2,5536.07,5562.11,4091.2,4147.48,2638.87,2201.44,1601.737,3123.705,2414.313,201.64,156.72
4/7/2016,422,2727.175,255.7,3008.42,1490.55,1694.91,2178.87,2704.94,5594.74,5578.38,4115.87,4183.7,2637.34,2220.1,1611.657,3148.258,2431.679,201.6,156.71
4/6/2016,421.83,2733.838047,255.76,3050.592,1503.92,1714.31,2218.71,2751.59,5672.64,5651.81,4171.35,4261.68,2677.28,2244.06,1632.188,3192.505,2451.234,201.57,156.72
4/5/2016,421.94,2732.947574,255.5,3053.065,1496.65,1720.36,2231.75,2746.75,5625.71,5608.95,4205.1,4272.33,2675.62,2253.44,1631.285,3195.121,2448.447,201.54,156.72
4/1/2016,416.64,2700.577152,256.7,3009.53,1484.03,1693.99,2193.91,2696.85,5561.1,5504.67,4181.89,4130.82,2615.06,2228.67,1606.025,3149.471,2429.167,201.42,156.65
3/31/2016,416.85,2690.18316,256.24,3003.915,1460.33,1677.85,2186.25,2695.15,5581.27,5541.21,4162.05,4156.02,2595.83,2226.04,1588.332,3143.563,2420.799,201.41,156.63
3/30/2016,413.53,2674.836099,257.9,3000.645,1462.2,1677.6,2169.15,2691.81,5576.59,5552.3,4170.17,4149.11,2567.73,2228.6,1593.204,3140.135,2423.088,201.35,156.59
3/29/2016,414.96,2700.476688,255.19,2919.832,1419.13,1631.86,2118.08,2619.02,5465.57,5368.31,4070.41,4024.42,2469.45,2178.98,1549.238,3055.435,2396.149,201.33,156.59
3/28/2016,421.98,2746.03485,255.13,2957.82,1432.25,1645.04,2157.78,2673.22,5557.39,5468.87,4087.51,4083.14,2529.75,2196.86,1558.937,3095.224,2415.696,201.32,156.56
3/25/2016,415.92,2710.13472,255.94,2979.434,1441.83,1654.56,2175.54,2697.02,5525.39,5463.28,4151.75,4110.3,2512.92,2207.39,1570.985,3117.934,2428.013,201.23,156.48
3/24/2016,416.06,2710.506082,255,2960.97,1438.51,1657,2165.37,2667.45,5466.21,5421.78,4129.35,4116.6,2490.86,2190.28,1566.553,3098.61,2411.909,201.2,156.43
3/23/2016,418.16,2720.799856,258.12,3009.96,1479.25,1697.09,2198.98,2696.89,5509.26,5489.48,4211.27,4175.14,2548.43,2219.38,1608.565,3149.971,2429.942,201.14,156.39
3/22/2016,416.84,2705.374968,261.66,2999.363,1476.4,1686.87,2204.57,2685.05,5494.43,5482.26,4200.69,4135.45,2538.14,2227.15,1603.685,3138.888,2414.183,201.1,156.29
3/21/2016,410.76,2663.57322,259.55,3018.802,1489.32,1702.63,2205.25,2688.66,5510.58,5517.04,4255.57,4129.87,2536.02,2229.09,1615.734,3159.276,2419.609,201.02,156.22
3/18/2016,405.78,2626.045848,262.79,2955.15,1470.94,1672.24,2154.35,2634.24,5404.54,5419.32,4137.72,4014.16,2491.88,2199.37,1584.228,3092.593,2377.259,200.92,156.2
3/17/2016,418.37,2709.908001,263.46,2904.832,1452.69,1630.79,2124.81,2574.11,5349.21,5341.95,4111.42,3882.8,2450.62,2175.92,1547.192,3039.978,2330.452,200.85,156.19
3/16/2016,416.63,2717.26086,259.14,2870.43,1433.89,1597.86,2100.67,2526.07,5301.06,5237.69,4126.99,3732.27,2387.45,2158.68,1516.825,3004.023,2311.085,200.79,156.09
3/15/2016,415.07,2703.973515,257.36,2864.368,1430.93,1604.93,2100,2522.47,5346.55,5252.4,4039.75,3740.41,2404.34,2157.06,1520.633,2997.514,2331.335,200.74,156.05
3/14/2016,413.78,2689.57,261.96,2859.499,1442.68,1624.15,2092.35,2524.34,5241.08,5203.65,4003.43,3760.37,2387.65,2126.63,1542.797,2992.377,2331.142,200.67,156.05
3/11/2016,418.65,2718.922425,264.54,2810.308,1418.4,1585.58,2044.35,2464.56,5205.7,5064.23,3998.12,3614.94,2310.68,2090.64,1509.201,2940.937,2276.588,200.52,155.95
3/10/2016,416.14,2708.44719,261.38,2804.725,1413.74,1578.09,2041.82,2465.38,5225.47,5086.22,3980.7,3608.68,2321.1,2081.12,1502.974,2935.105,2281.108,200.44,155.9
3/9/2016,411.43,2679.64359,263.53,2862.556,1445.51,1612.4,2091.53,2522.61,5250.84,5181.06,4086.43,3664.67,2362.02,2114.17,1531.424,2995.812,2296.463,200.32,155.88
3/8/2016,411.36,2675.773392,265.88,2901.387,1500.48,1692.3,2117.24,2552.12,5323.77,5214.75,4080.33,3738.12,2413.95,2139.12,1606.696,3036.427,2327.561,200.25,155.82
3/7/2016,411.91,2684.335088,264.82,2897.34,1502.95,1703.15,2120.9,2538.59,5351.25,5211.7,4054.28,3716,2392.61,2144.2,1617.877,3032.193,2327.795,200.22,155.8
3/4/2016,411.29,2676.67532,264.49,2874.147,1484.94,1648.2,2104.94,2508.99,5339.2,5148.2,4090.97,3624.2,2319.27,2133.19,1571.749,3007.986,2296.686,200.1,155.77
3/3/2016,419.91,2743.985877,261.04,2859.758,1471.27,1653.98,2086.5,2519.07,5245.84,5229.59,3957.62,3729.1,2363.17,2131.42,1580.007,2992.712,2331.356,199.95,155.76
3/2/2016,428.02,2803.95902,258.69,2849.681,1473.38,1643.79,2079.73,2507.69,5171.34,5194.58,3938.25,3703.14,2354.02,2127.72,1567.032,2982.089,2343.702,199.91,155.77
3/1/2016,431.38,2826.444898,261.6,2733.17,1405.76,1549.48,1980.99,2397.41,4999.07,5009.18,3814.3,3550.56,2261.31,2049.83,1490.36,2860.095,2260.566,199.84,155.7
2/29/2016,433.91,2842.97832,258.86,2687.979,1381.19,1507.89,1942.38,2348.14,4922.42,4964,3763.07,3495.62,2232.39,2020.34,1453.316,2812.804,2224.077,199.77,155.72
2/26/2016,423.96,2772.867984,259.86,2767.21,1389.01,1554.58,2014.1,2447.62,5034.88,5158.55,3772.54,3691.72,2336.21,2099.84,1489.522,2895.599,2304.301,199.72,155.76
2/25/2016,423.27,2765.434545,260,2741.245,1341.68,1521.25,2003.54,2434.17,4984.53,5109.89,3732.02,3715.07,2324.68,2074.65,1454.975,2868.492,2270.368,199.64,155.7
2/24/2016,423.4,2765.52178,256.5,2928.896,1442.73,1638.13,2173.13,2626.65,5321.71,5451.49,3913.8,4005.38,2500.85,2200.41,1565.732,3064.927,2411.464,199.59,155.75
2/23/2016,420.56,2745.079232,256.24,2903.331,1434.5,1617,2133.34,2595.95,5260.27,5449.3,3902.42,4005.6,2479.63,2158.28,1549.529,3038.158,2393.343,199.52,155.68
2/22/2016,437.25,2851.65705,254.7,2927.175,1427.1,1609.98,2164.79,2622.5,5270.97,5479.48,3956.97,4061.97,2511.55,2161.7,1536.789,3063.165,2399.995,199.45,155.65
2/19/2016,418.69,2730.821787,256.76,2860.021,1384.47,1556.4,2127.49,2567.48,5174.94,5411.81,3860.83,4009.89,2454.47,2125.44,1491.986,2992.797,2361.429,199.34,155.59
2/18/2016,419.82,2736.470724,252.52,2862.893,1388.36,1562.63,2129.72,2573.72,5157.58,5392.74,3872.27,3985.88,2424.82,2134.01,1497.411,2995.793,2363.135,199.31,155.52
2/17/2016,418.59,2732.764815,253.31,2867.338,1387.94,1561.89,2140.75,2584.12,5176.44,5434.49,3877.98,3986.26,2444.84,2132.03,1496.488,3000.552,2351.975,199.27,155.54
2/16/2016,405.53,2642.798457,251.2,2836.571,1373.7,1553.25,2096.05,2552.9,5143.44,5421.79,3866.06,3947.93,2409.95,2117.03,1484.744,2968.332,2326.926,199.22,155.54
2/15/2016,396.13,2573.339706,253.81,2746.196,1333.22,1508.95,2023.14,2467.5,4996.45,5255.15,3768.63,3784.85,2318.05,2050.78,1445.156,2873.572,2278.832,199.16,155.54
2/5/2016,384.88,2530.316584,243.76,2763.492,1337.54,1485.95,2038.09,2471.84,5025.32,5229.83,3805.39,3783.86,2317.58,2076.54,1424.036,2891.622,2328.636,198.87,155.33
2/4/2016,386.84,2541.384064,241.79,2781.023,1331.78,1492.73,2046.42,2484.77,5038.28,5252.74,3822.55,3827.43,2336.95,2090.95,1430.761,2910.078,2321.092,198.84,155.31
2/3/2016,368.69,2424.87413,239.04,2739.247,1312.3,1456.77,2018.86,2445.52,4966.12,5162.94,3777.05,3757.51,2298.3,2066.37,1398.872,2866.356,2291.338,198.8,155.26
2/2/2016,373.43,2457.094714,238.44,2749.57,1329.97,1457.66,2022.66,2448.85,4987.15,5150.88,3809.38,3758.94,2273.58,2072.32,1401.895,2877.209,2291.301,198.77,155.27
2/1/2016,370.15,2434.99476,237.94,2688.854,1309.39,1418.03,1971.01,2390.43,4878.63,5001.68,3754.73,3615.72,2205.36,2036.92,1366.353,2813.679,2240.392,198.75,155.3
1/29/2016,375.2,2467.3152,235.48,2737.6,1356.53,1447.44,2020.95,2430.55,4924.09,5019.73,3818.92,3669.87,2240.29,2059.04,1393.025,2864.758,2267.118,198.64,155.2
1/28/2016,382.23,2513.276919,236.75,2655.661,1329.37,1393.49,1950.84,2350.67,4768.49,4858.91,3705.41,3535.5,2147.36,2007.78,1349.318,2778.982,2205.638,198.57,155.22
1/27/2016,394.65,2596.0077,237.03,2735.558,1364.77,1478.73,2052.36,2432.69,4888.78,5020.76,3752.97,3701.79,2261.38,2064.31,1416.837,2862.75,2243.615,198.54,155.19
1/26/2016,393.13,2587.817538,236.57,2749.785,1347.45,1492.58,2079.47,2456.05,4901.93,5064.39,3752.81,3760.56,2320.75,2100.97,1424.197,2877.697,2246.828,198.52,155.25
1/25/2016,391.32,2574.611676,233.56,2938.515,1450.02,1615,2240.53,2635.9,5209.29,5385.91,3952.39,4040.18,2537.13,2250.86,1536.246,3075.422,2361.375,198.51,155.25
1/22/2016,379.03,2493.562564,232.79,2916.563,1418.09,1595.63,2238.86,2627.36,5177.54,5322.5,3943.93,4035.99,2501.51,2240.36,1511.125,3052.467,2340.889,198.38,155.29
1/21/2016,406.9,2677.402,233.97,2880.482,1385.29,1573.4,2208.9,2607.26,5124.85,5276.91,3909.5,3985.11,2459.75,2225.65,1486.138,3014.709,2310.848,198.3,155.23
1/20/2016,407.11,2678.132424,232.19,2976.694,1422.76,1637.51,2299.55,2698.34,5240.03,5454.21,3994.48,4136.2,2596,2300.03,1540.555,3115.336,2401.32,198.24,155.13
1/19/2016,379.99,2499.802214,231.28,3007.739,1439.09,1655.36,2318.9,2747.18,5355.42,5524.92,4068.36,4184.35,2608.4,2300.88,1549.916,3147.726,2442.2,198.23,155.19
1/18/2016,383.87,2525.403956,231.45,2913.837,1401.77,1609.95,2209.31,2665.79,5169.86,5341.49,3985.66,4055.11,2499.49,2242.27,1508.411,3049.492,2358.963,198.21,155.2
1/15/2016,387.31,2550.397619,231.27,2900.97,1420.77,1609.34,2187.04,2647.91,5134.88,5305.79,3992.42,3972.57,2473.92,2243.8,1508.054,3036.044,2344.094,198.12,155.21
1/14/2016,432.13,2847.7367,230.8,3007.649,1496.86,1678.43,2288.35,2742.58,5312.93,5486.38,4095.04,4090.93,2592.92,2331.78,1580.092,3147.863,2406.134,198.01,155.17
1/13/2016,428.83,2819.728782,229.69,2949.597,1469.36,1642.3,2242.45,2672.39,5200.11,5305.73,4056.45,3952.23,2525.79,2295.41,1544.389,3087.204,2337.279,197.95,155.12
1/12/2016,447.05,2938.414945,232.46,3022.861,1497.27,1678.86,2323.35,2726.65,5304.34,5491.93,4095.79,4095.86,2666.24,2347.82,1587.972,3164.067,2360.6,197.8,155.01
1/11/2016,448.92,2949.898212,234.82,3016.704,1509.5,1703.64,2298.45,2711.74,5289.08,5459.39,4069.88,4065.34,2746.35,2339.96,1605.139,3157.712,2341.905,197.68,154.89
1/8/2016,452.42,2983.619416,233.52,3186.412,1591.16,1796.38,2401.8,2887.53,5595.99,5850.43,4270.78,4360.5,2977.93,2454.56,1698.608,3334.934,2555.608,197.56,154.74
1/7/2016,455.36,3002.142944,233.48,3125.002,1502.39,1711.79,2359.8,2845.96,5483.24,5721.32,4203.68,4346.1,2881.67,2403.28,1621.861,3270.706,2498.572,197.43,154.71
1/6/2016,430.8,2824.28172,228.12,3361.84,1623.92,1873.75,2559.08,3081.48,5908.42,6240.42,4438.34,4698.71,3174.09,2575.56,1767.097,3518.541,2677.136,197.39,154.73
1/5/2016,432.6,2818.77834,226.68,3287.71,1529.06,1785.15,2502.85,3034.37,5833.47,6135.64,4401.86,4626.78,3102.52,2515,1684.289,3440.785,2637.332,197.33,154.7
1/4/2016,434.94,2841.68049,224.79,3296.258,1519.58,1777.77,2498.92,3043.41,5796.06,6169.56,4363.36,4729.2,3070.99,2521.79,1681.164,3450.031,2595.059,197.29,154.66
12/31/2015,432.12,2806.057644,224.6,3539.182,1626.12,1934.1,2699.86,3295.83,6260.98,6719.11,4634.81,5120.05,3329.5,2707.9,1823.478,3704.294,2766.315,197.12,154.54
12/30/2015,427.13,2772.030987,224.44,3572.876,1642.15,1957,2720.01,3324.45,6304.67,6705.23,4651.61,5252.93,3434.92,2722.04,1846.558,3739.701,2769.88,197.11,154.63
12/29/2015,428.95,2782.041015,226.79,3563.736,1641.11,1949.06,2716.26,3318.52,6305.59,6701.67,4657.27,5158.5,3320.85,2721.58,1842.444,3730.41,2709.965,196.99,154.61
12/28/2015,419.21,2719.499112,224.75,3533.779,1618.56,1929.25,2700.92,3295.43,6242.83,6644.21,4610.12,5103.37,3271.71,2713.95,1819.268,3699.304,2645.586,196.91,154.53
12/25/2015,455.88,2952.233292,224.96,3627.914,1661.29,1984.86,2785.59,3387.63,6404.94,6764.82,4776.15,5174.15,3354.29,2769.02,1867.136,3796.956,2861.41,196.73,154.36
12/24/2015,453.19,2934.994397,224.48,3612.485,1654.43,1983.84,2776.41,3372.21,6383.29,6723.53,4757.29,5171.02,3324.22,2767.91,1862.688,3781.101,2804.518,196.66,154.31
12/23/2015,444.79,2881.171704,224.5,3636.089,1659.39,1987.1,2812.31,3395.32,6451.43,6786.71,4795.45,5185.99,3302.91,2793.69,1857.572,3805.918,2802.899,196.56,154.24
12/22/2015,436.86,2830.19751,225.1,3651.767,1669.6,2024.04,2831.95,3403.65,6500.63,6765.29,4762.71,5282.59,3375.77,2809.37,1885.867,3822.447,2795.762,196.54,154.16
12/21/2015,434.63,2816.706641,223.78,3642.472,1665.47,1993.73,2833.85,3403.91,6477.83,6790.32,4770.91,5196.6,3389.31,2812.75,1868.166,3813.086,2726.235,196.47,154.05
12/18/2015,461.66,2992.064626,222.36,3578.964,1641.31,1960.81,2791.63,3320.5,6217.99,6550.57,4623.55,5157.8,3374.55,2757.52,1841.104,3746.762,2649.685,196.29,153.8
12/17/2015,454.68,2948.008716,223,3579.999,1642.38,1981.66,2784.64,3329.63,6136.1,6500.42,4596.92,5204.53,3407.96,2759.78,1848.883,3747.914,2639.081,196.22,153.67
12/16/2015,457.44,2960.7804,222.15,3516.187,1619.73,1947.58,2733.02,3262.47,6021.27,6363.86,4535.94,5062.76,3295.03,2713.94,1823.583,3680.988,2609.172,196.14,153.61
12/15/2015,462.96,2991.786408,221.61,3510.354,1600.39,1936.24,2739.99,3264.81,6062.51,6360.03,4544.86,5034.34,3314.07,2720.45,1804.118,3674.967,2584.085,196.07,153.66
12/14/2015,440.51,2845.298141,223.2,3520.668,1616.3,1948.7,2750.29,3262.43,6047.24,6322.67,4615.57,4964.22,3224.72,2728.25,1819.339,3685.935,2562.275,196.04,153.5
12/11/2015,450.55,2908.39036,222.94,3434.582,1574.27,1883.56,2676.38,3203.42,5960.95,6268.57,4456.16,4896.04,3165.15,2664.82,1752.869,3595.682,2522.061,195.94,153.51
12/10/2015,416.82,2683.737252,222.8,3455.495,1586.79,1878.46,2698.69,3219.26,6045.69,6321.29,4478.18,4956.71,3104.74,2687.31,1751.865,3617.691,2507.206,195.95,153.43
12/9/2015,416.11,2674.796691,223.19,3472.439,1591.88,1883.69,2728.22,3238.66,6057.98,6296.78,4493.61,4935.18,3099.1,2708.77,1759.135,3635.553,2494.612,195.83,153.4
12/8/2015,396.1,2542.05097,222.48,3470.07,1593.15,1885.11,2745.14,3206.12,6039.33,6319.18,4483.28,4947.16,3096.87,2710.04,1759.76,3633.269,2453.553,195.76,153.34
12/7/2015,393.72,2523.036504,224.43,3536.927,1644.37,1944.81,2797.04,3286.68,6189.49,6406.77,4520.92,5055.29,3164.46,2777.34,1816.288,3703.338,2486.182,195.73,153.27
12/4/2015,362.4,2320.30224,219.16,3524.992,1646.58,1933.54,2784.23,3268.59,6173.33,6246.34,4530.02,5004.37,3141.24,2773.05,1804.505,3690.901,2463.844,195.62,153.28
12/3/2015,360.61,2307.18278,217.55,3584.824,1678.36,1967.22,2833.02,3300.3,6239.11,6276.02,4668.17,5058.38,3189.11,2817.37,1834.613,3753.724,2470.612,195.5,153.21
12/2/2015,361.14,2310.826518,220.37,3536.905,1655.22,1950.87,2827.28,3256.09,6215.75,6182.36,4658.48,4927.38,3100.99,2803.41,1814.726,3703.483,2454.543,195.41,153.18
12/1/2015,361,2309.9668,221.47,3456.309,1619.01,1910.5,2762.67,3209.57,6098.81,6115.31,4402.19,4972.9,3092.45,2727.74,1779.753,3618.813,2446.975,195.35,153.13
11/30/2015,376.82,2411.045088,217.77,3445.405,1610.25,1901.64,2731.99,3176.65,6067.75,5994.85,4397.25,4982.16,3123.88,2723.39,1771.668,3607.392,2439.082,195.3,153.09
11/27/2015,359.56,2299.20642,220.12,3436.303,1616.02,1899.21,2771.31,3167.23,6051.98,6012.78,4376.96,4968.38,3103.66,2676.93,1780.672,3598.35,2347.427,195.2,153.01
11/26/2015,349.57,2233.577515,221.43,3635.552,1732.05,2017.64,2948.63,3356.5,6327.36,6334.39,4584.78,5321.89,3321.97,2819.39,1905.237,3807.215,2442.448,195.15,153.13
11/25/2015,328.16,2096.679872,222.62,3647.93,1725.6,2004.08,2957.2,3367,6320.51,6384.9,4613.89,5436.14,3347.47,2844.44,1892.568,3820.134,2458.281,195.12,153
11/24/2015,320.91,2050.261899,221.27,3616.113,1714.69,1980.49,2945.46,3325.99,6205.26,6318.37,4594.21,5313.14,3303.33,2833.93,1869.324,3786.96,2411.878,195.06,153
11/23/2015,324.46,2073.039832,220.91,3610.314,1713.18,1984.03,2968.1,3335.91,6208.09,6306.49,4598.44,5241.04,3297.04,2837.81,1868.93,3780.928,2400.914,195.02,152.99
11/20/2015,321.27,2051.212569,223.23,3630.5,1735.89,1990.85,2978.28,3329.15,6224,6387.64,4617.8,5315.25,3370.99,2858.57,1880.494,3801.973,2428.162,194.96,152.95
11/19/2015,327.96,2093.303088,221.5,3617.062,1733.51,1975.45,2962.3,3307.63,6222.32,6369.68,4632.77,5253.39,3342.92,2860.59,1867.912,3787.885,2420.741,194.94,152.9
11/18/2015,337.11,2152.346217,220.71,3568.468,1718.05,1943.81,2930.08,3244.7,6168.25,6267.45,4568.65,5050.59,3237.5,2836.97,1843.278,3737.031,2383.617,194.92,152.85
11/17/2015,336.11,2143.844024,222.44,3604.795,1733.86,1966.99,2973.69,3289.33,6206.27,6377.74,4591.38,5194.11,3253.08,2878.18,1866.131,3775.031,2412.453,194.89,152.82
11/16/2015,330.33,2104.268166,225.58,3606.958,1729.18,1979.81,2974.1,3316.15,6221.14,6417.48,4574.44,5330.58,3289.06,2853.2,1878.111,3777.327,2406.711,194.88,152.78
11/13/2015,332.93,2121.995941,222.5,3580.839,1712.59,1959.89,2960.06,3299.15,6184.34,6305.3,4586.29,5173.33,3179.92,2894.28,1855.684,3749.885,2404.651,194.82,152.76
11/12/2015,326.5,2079.51115,223.49,3632.902,1753.44,2008.52,3013.6,3309.07,6332.94,6450.79,4613.3,5266.44,3171.48,2895.92,1899.917,3804.629,2403.692,194.83,152.75
11/11/2015,307.53,1957.920498,224.25,3650.249,1776.35,2006.53,3034.62,3332.13,6372.49,6421.72,4678.71,5333.22,3177.78,2922.92,1901.356,3822.882,2399.857,194.82,152.74
11/10/2015,334.15,2125.762055,224.22,3640.485,1781.62,2014.82,3039.9,3326.85,6366.14,6319.45,4708.17,5237.46,3142.18,2905.33,1915.283,3812.717,2379.724,194.82,152.73
11/9/2015,376.64,2396.372,224.16,3646.881,1766.23,1986.55,3065.37,3324.2,6383.19,6367.86,4722.64,5242.15,3154.82,2927.62,1883.095,3819.442,2380.414,194.79,152.72
11/6/2015,370.07,2351.239745,227.36,3590.032,1741.11,1975.19,3039.95,3290.39,6304.38,6320.01,4640.94,5114.82,3114.01,2887.99,1863.109,3759.862,2346.377,194.75,152.78
11/5/2015,403.09,2558.049449,226.98,3522.819,1717.15,1936.98,3008.18,3213.62,6223.69,6264.49,4512.35,4910.61,3041.33,2860.73,1830.93,3689.383,2314.155,194.74,152.76
11/4/2015,411.96,2610.425736,228.7,3459.64,1676.96,1911.04,2911.89,3193.36,6189.44,6281.94,4379.6,4894.85,3002.09,2818.49,1803.894,3622.98,2306.841,194.69,152.84
11/3/2015,395,2502.8385,231.96,3316.695,1607.62,1830.64,2811.63,3072.79,5955.79,6015.51,4171.01,4643.24,2857.2,2720.89,1726.614,3473.119,2238.006,194.67,152.85
11/2/2015,363.76,2305.256248,233.18,3325.085,1612.97,1828.93,2833.11,3093.15,5984.29,6051.69,4178.89,4655.98,2876.49,2730.65,1727.565,3481.943,2239.042,194.63,152.84
10/30/2015,323.23,2042.005525,233.43,3382.561,1649.52,1869.03,2884.05,3140.41,6082.68,6158.07,4236.25,4752.17,2953.27,2776.89,1762.881,3542.16,2265.034,194.51,152.79
10/29/2015,313.52,1992.858528,237.41,3387.315,1672.3,1888.25,2897.02,3146.56,6084.75,6185.76,4210.76,4734.7,2974.28,2809.24,1784.487,3547.49,2224.456,194.44,152.76
10/28/2015,302.06,1920.64851,239.79,3375.196,1666.96,1886.15,2890.08,3125.26,6028.83,6112.75,4220.47,4714.28,2934.94,2791.14,1779.676,3534.911,2200.377,194.37,152.78
10/27/2015,295.44,1876.7826,238.27,3434.336,1691.47,1918.62,2954.91,3187.25,6148,6246.08,4289.65,4811.31,3052.43,2825.11,1812.033,3596.857,2236.676,194.3,152.75
10/26/2015,286.15,1817.710645,238.1,3429.581,1703.88,1912.08,2934.78,3167.34,6187.38,6252.34,4290.7,4729.74,3048.09,2834.79,1815.106,3591.912,2227.783,194.2,152.65
10/23/2015,278.12,1766.228872,240.11,3412.434,1701.6,1908.92,2931.08,3154.41,6164.69,6183.6,4271.5,4641.85,3045.62,2827.44,1811.998,3573.855,2229.635,194.11,152.58
10/22/2015,275.52,1751.75616,238.55,3368.739,1686.44,1874.65,2931.22,3100.56,6057.97,5973.69,4237.9,4576.02,2939.99,2780.41,1787.372,3528.233,2183.936,194.01,152.54
10/21/2015,268.67,1705.839564,239.92,3320.676,1660.41,1816.12,2884.83,3018.75,5863.73,5729.85,4273.58,4448.89,2810.14,2718.81,1732.044,3478.124,2112.148,193.96,152.52
10/20/2015,270.37,1716.416908,239.85,3425.33,1735.51,1926.03,2985.31,3202.44,6120.81,5935.97,4246.34,4746.06,2970.3,2845.45,1830.949,3587.535,2211.359,193.91,152.47
10/19/2015,263.97,1678.954788,239.69,3386.7,1720.34,1912.43,2908.65,3169.57,6087.59,5885.8,4239.15,4596.89,2903.04,2817.19,1821.33,3547.078,2189.893,193.9,152.39
10/16/2015,260.48,1655.037824,240.37,3391.352,1728.44,1927.74,2933.71,3137.92,6110.3,5850.21,4227.33,4608.98,2910.52,2826.68,1827.712,3551.828,2209.812,193.82,152.3
10/15/2015,254.77,1616.821374,241.38,3338.073,1698.51,1910.14,2877.32,3079.63,5996.97,5842.66,4185.38,4524.3,2879.1,2784.38,1800.928,3496.095,2160.155,193.77,152.26
10/14/2015,253.76,1610.919232,239.3,3262.441,1653.14,1867.79,2816.14,2989.6,5816.73,5734.5,4107.23,4374.08,2739.96,2716.06,1751.444,3416.902,2111.203,193.74,152.17
10/13/2015,249.46,1581.875752,236.1,3293.23,1659.72,1872.79,2847.62,3030.38,5911.86,5803.18,4151.01,4410.54,2745.64,2760.87,1759.652,3449.141,2129.634,193.7,152.1
10/12/2015,245.99,1555.517765,237.26,3287.662,1671.33,1878.79,2833.06,3003.74,5861.9,5835.25,4178.8,4288.31,2713.18,2757.85,1767.018,3443.406,2104.556,193.68,151.99
10/9/2015,244.5,1551.4503,234.51,3183.152,1609.7,1803.84,2735.51,2897.94,5730.95,5737.48,4072.76,4141.31,2614.12,2665.09,1701.312,3334.031,2029.634,193.59,151.8
10/8/2015,243.84,1549.213056,234.1,3143.357,1578.93,1772.08,2711.89,2866.28,5715.69,5669.98,4008.14,4058.27,2556.28,2646.36,1663.303,3292.287,2018.446,193.56,151.73
9/30/2015,236.99,1506.332139,229.93,3052.782,1520.64,1705.75,2640.56,2768.51,5505.75,5387.43,3945.05,3883.09,2411.14,2564.85,1604.151,3197.372,1969.114,193.33,151.62
9/29/2015,237.23,1509.684274,230.01,3038.137,1516.69,1698.96,2609.55,2743.05,5501.03,5390.07,3913.72,3878.55,2403.26,2562.84,1598.296,3182.057,1956.759,193.26,151.6
9/28/2015,237.84,1514.779176,233.52,3100.756,1570.46,1749.14,2682.12,2797.37,5579.81,5479.68,3976.66,3976.17,2464.94,2619.76,1648.102,3247.803,1972.915,193.17,151.55
9/25/2015,234.61,1495.521445,235.33,3092.347,1574.28,1733.46,2684.45,2748.25,5558.79,5409.9,4000.76,3889.22,2434.32,2611.54,1639.064,3239.04,1962.313,193.09,151.5
9/24/2015,235.07,1500.263754,234.18,3142.687,1595.44,1778.98,2747.66,2831.34,5657.57,5547.46,3984.73,4090.08,2539.71,2668.87,1678.483,3291.805,1990.238,193.03,151.49
